uf,ano,setor,quantidade,proporcao
DF,1972,Serviços de Saúde,22,3.3523970438867633e-07
DF,1982,Transportes,22,3.3523970438867633e-07
GO,1974,Consumo de Serviços,22,3.3523970438867633e-07
GO,1983,Serviços de Tecnologia,22,3.3523970438867633e-07
PA,1977,Tecnologia Eletrônica,22,3.3523970438867633e-07
RO,2017,Minerais Energéticos,22,3.3523970438867633e-07
PB,1979,Minerais Energéticos,22,3.3523970438867633e-07
RO,2006,Minerais Energéticos,22,3.3523970438867633e-07
TO,2008,Serviços de Tecnologia,22,3.3523970438867633e-07
PB,2008,Minerais Energéticos,22,3.3523970438867633e-07
PB,2025,Minerais Energéticos,22,3.3523970438867633e-07
PB,1992,Financeiro,22,3.3523970438867633e-07
RN,1990,Financeiro,22,3.3523970438867633e-07
PE,1974,Serviços de Saúde,22,3.3523970438867633e-07
PE,1974,Consumo Duráveis,22,3.3523970438867633e-07
PB,2003,Tecnologia Eletrônica,22,3.3523970438867633e-07
AL,1994,Produtor Manufatureiro,22,3.3523970438867633e-07
AP,2011,Serviços de Tecnologia,22,3.3523970438867633e-07
MS,1976,Transportes,22,3.3523970438867633e-07
RO,1991,Financeiro,22,3.3523970438867633e-07
RN,1978,Serviços Industriais,22,3.3523970438867633e-07
MA,2004,Comunicações,22,3.3523970438867633e-07
AM,1980,Financeiro,22,3.3523970438867633e-07
RR,2006,Transportes,22,3.3523970438867633e-07
TO,2001,Comunicações,22,3.3523970438867633e-07
MT,1977,Financeiro,22,3.3523970438867633e-07
MT,1996,Comunicações,22,3.3523970438867633e-07
PA,1982,Minerais Energéticos,22,3.3523970438867633e-07
RN,1984,Consumo Duráveis,22,3.3523970438867633e-07
MA,1974,Miscelânea,21,3.2000153600737286e-07
SE,2011,Minerais Energéticos,21,3.2000153600737286e-07
PE,2018,Minerais Energéticos,21,3.2000153600737286e-07
RR,2020,Financeiro,21,3.2000153600737286e-07
RN,2007,Tecnologia Eletrônica,21,3.2000153600737286e-07
AP,1988,Transportes,21,3.2000153600737286e-07
SE,1985,Transportes,21,3.2000153600737286e-07
TO,2005,Serviços de Tecnologia,21,3.2000153600737286e-07
RN,1991,Serviços de Tecnologia,21,3.2000153600737286e-07
RN,1991,Minerais Energéticos,21,3.2000153600737286e-07
RO,2015,Comunicações,21,3.2000153600737286e-07
EX,2009,Minerais Energéticos,21,3.2000153600737286e-07
AM,2005,Tecnologia Eletrônica,21,3.2000153600737286e-07
MS,1974,Produtor Manufatureiro,21,3.2000153600737286e-07
RN,1986,Serviços de Distribuição,21,3.2000153600737286e-07
AM,1978,Consumo de Serviços,21,3.2000153600737286e-07
AM,1981,Consumo Duráveis,21,3.2000153600737286e-07
CE,1995,Tecnologia Eletrônica,21,3.2000153600737286e-07
CE,2001,Minerais Energéticos,21,3.2000153600737286e-07
BA,1983,Tecnologia Eletrônica,21,3.2000153600737286e-07
DF,1984,Serviços Públicos,21,3.2000153600737286e-07
AC,1982,Miscelânea,21,3.2000153600737286e-07
RN,1980,Financeiro,21,3.2000153600737286e-07
MA,2016,Minerais Energéticos,21,3.2000153600737286e-07
RO,2000,Comunicações,21,3.2000153600737286e-07
EX,2008,Tecnologia Eletrônica,21,3.2000153600737286e-07
RO,2007,Comunicações,21,3.2000153600737286e-07
SE,1985,Serviços de Saúde,21,3.2000153600737286e-07
PA,1981,Minerais Energéticos,21,3.2000153600737286e-07
AC,2011,Serviços de Tecnologia,21,3.2000153600737286e-07
RO,2000,Minerais Energéticos,21,3.2000153600737286e-07
AP,2009,Consumo Duráveis,21,3.2000153600737286e-07
SC,2001,Tecnologia Eletrônica,21,3.2000153600737286e-07
PE,1988,Minerais Energéticos,21,3.2000153600737286e-07
RS,1978,Comunicações,21,3.2000153600737286e-07
RO,1988,Serviços de Distribuição,21,3.2000153600737286e-07
RR,1988,Transportes,21,3.2000153600737286e-07
SE,1980,Financeiro,21,3.2000153600737286e-07
RR,2012,Serviços Públicos,21,3.2000153600737286e-07
MT,1979,Financeiro,21,3.2000153600737286e-07
PI,2009,Serviços de Distribuição,21,3.2000153600737286e-07
AP,1994,Serviços Públicos,21,3.2000153600737286e-07
RN,2007,Comunicações,21,3.2000153600737286e-07
PA,1997,Tecnologia Eletrônica,21,3.2000153600737286e-07
AP,2001,Serviços de Tecnologia,21,3.2000153600737286e-07
PE,1970,Serviços Industriais,21,3.2000153600737286e-07
GO,1973,Minerais Energéticos,21,3.2000153600737286e-07
PB,1989,Serviços de Tecnologia,21,3.2000153600737286e-07
DF,1983,Produtor Manufatureiro,21,3.2000153600737286e-07
RJ,1970,Minerais Energéticos,21,3.2000153600737286e-07
PE,1978,Serviços de Tecnologia,21,3.2000153600737286e-07
SC,1992,Tecnologia Eletrônica,21,3.2000153600737286e-07
PI,2007,Serviços de Distribuição,21,3.2000153600737286e-07
TO,1986,Serviços de Tecnologia,21,3.2000153600737286e-07
TO,1983,Produtor Manufatureiro,21,3.2000153600737286e-07
TO,1996,Financeiro,21,3.2000153600737286e-07
RO,1977,Serviços Industriais,21,3.2000153600737286e-07
RO,1977,Industrias de Processamento,21,3.2000153600737286e-07
PE,1990,Minerais Energéticos,21,3.2000153600737286e-07
PI,2002,Serviços de Distribuição,21,3.2000153600737286e-07
EX,2010,Serviços Públicos,21,3.2000153600737286e-07
PI,1999,Serviços de Distribuição,21,3.2000153600737286e-07
PE,1973,Serviços de Saúde,21,3.2000153600737286e-07
PI,2012,Comunicações,21,3.2000153600737286e-07
ES,1982,Minerais Energéticos,21,3.2000153600737286e-07
MS,1971,Financeiro,21,3.2000153600737286e-07
PB,2018,Minerais Energéticos,21,3.2000153600737286e-07
MA,2014,Minerais Energéticos,21,3.2000153600737286e-07
EX,2014,Miscelânea,21,3.2000153600737286e-07
TO,2008,Tecnologia Eletrônica,21,3.2000153600737286e-07
RR,1987,Serviços de Tecnologia,21,3.2000153600737286e-07
CE,2007,Minerais Energéticos,21,3.2000153600737286e-07
AL,2007,Comunicações,21,3.2000153600737286e-07
RO,1997,Produtor Manufatureiro,21,3.2000153600737286e-07
RR,1984,Industrias de Processamento,21,3.2000153600737286e-07
AL,1978,Consumo de Serviços,21,3.2000153600737286e-07
AM,1977,Serviços de Distribuição,21,3.2000153600737286e-07
PI,1991,Financeiro,21,3.2000153600737286e-07
PR,1973,Serviços de Distribuição,21,3.2000153600737286e-07
PI,1982,Consumo Duráveis,21,3.2000153600737286e-07
CE,1998,Minerais Energéticos,21,3.2000153600737286e-07
CE,1983,Serviços de Distribuição,21,3.2000153600737286e-07
MS,1989,Comunicações,21,3.2000153600737286e-07
EX,2024,Transportes,21,3.2000153600737286e-07
AC,2012,Produtor Manufatureiro,21,3.2000153600737286e-07
PR,1970,Serviços Públicos,21,3.2000153600737286e-07
PR,1971,Serviços de Distribuição,21,3.2000153600737286e-07
PR,1971,Minerais Energéticos,21,3.2000153600737286e-07
BA,1973,Consumo Duráveis,21,3.2000153600737286e-07
GO,1977,Consumo Duráveis,21,3.2000153600737286e-07
MA,1974,Consumo de Serviços,21,3.2000153600737286e-07
AC,1987,Serviços de Saúde,21,3.2000153600737286e-07
RR,1978,Miscelânea,21,3.2000153600737286e-07
MA,1988,Comunicações,21,3.2000153600737286e-07
TO,2012,Comunicações,21,3.2000153600737286e-07
TO,2018,Minerais Energéticos,21,3.2000153600737286e-07
RO,2025,Tecnologia Eletrônica,21,3.2000153600737286e-07
AC,2022,Comunicações,21,3.2000153600737286e-07
AP,2012,Financeiro,21,3.2000153600737286e-07
ES,1976,Serviços de Saúde,21,3.2000153600737286e-07
BA,1976,Serviços de Tecnologia,21,3.2000153600737286e-07
SE,2006,Tecnologia Eletrônica,21,3.2000153600737286e-07
PI,1978,Transportes,21,3.2000153600737286e-07
RN,2003,Comunicações,21,3.2000153600737286e-07
PI,2006,Comunicações,21,3.2000153600737286e-07
PE,1975,Serviços de Distribuição,21,3.2000153600737286e-07
SE,1978,Industrias de Processamento,21,3.2000153600737286e-07
RJ,1987,Tecnologia Eletrônica,21,3.2000153600737286e-07
PE,1987,Tecnologia Eletrônica,21,3.2000153600737286e-07
RR,1983,Serviços Industriais,21,3.2000153600737286e-07
RN,1988,Serviços de Tecnologia,21,3.2000153600737286e-07
PI,1982,Serviços de Tecnologia,21,3.2000153600737286e-07
RN,1987,Serviços de Distribuição,21,3.2000153600737286e-07
AL,1999,Produtor Manufatureiro,21,3.2000153600737286e-07
ES,2003,Tecnologia Eletrônica,21,3.2000153600737286e-07
MT,1978,Produtor Manufatureiro,21,3.2000153600737286e-07
PI,2004,Serviços de Tecnologia,21,3.2000153600737286e-07
CE,2003,Minerais Energéticos,21,3.2000153600737286e-07
CE,1983,Minerais Energéticos,21,3.2000153600737286e-07
AL,1988,Financeiro,21,3.2000153600737286e-07
AM,2001,Tecnologia Eletrônica,21,3.2000153600737286e-07
SC,1977,Serviços de Distribuição,21,3.2000153600737286e-07
BA,1989,Tecnologia Eletrônica,21,3.2000153600737286e-07
AP,1985,Consumo Duráveis,21,3.2000153600737286e-07
MS,1984,Serviços Públicos,21,3.2000153600737286e-07
SE,1987,Serviços de Tecnologia,21,3.2000153600737286e-07
PB,2012,Minerais Energéticos,21,3.2000153600737286e-07
RR,1987,Serviços de Saúde,21,3.2000153600737286e-07
RR,1987,Consumo Duráveis,21,3.2000153600737286e-07
PE,1977,Serviços Públicos,21,3.2000153600737286e-07
TO,1996,Minerais Energéticos,21,3.2000153600737286e-07
ES,1973,Serviços de Saúde,21,3.2000153600737286e-07
DF,1979,Transportes,21,3.2000153600737286e-07
ES,1996,Comunicações,21,3.2000153600737286e-07
PR,1984,Comunicações,21,3.2000153600737286e-07
GO,1970,Serviços Industriais,21,3.2000153600737286e-07
RN,1985,Serviços de Tecnologia,21,3.2000153600737286e-07
PA,1971,Consumo de Serviços,20,3.047633676260694e-07
MT,1994,Tecnologia Eletrônica,20,3.047633676260694e-07
ES,1973,Serviços Industriais,20,3.047633676260694e-07
ES,1973,Serviços Públicos,20,3.047633676260694e-07
TO,2001,Serviços de Tecnologia,20,3.047633676260694e-07
RJ,1982,Comunicações,20,3.047633676260694e-07
AL,1976,Serviços Públicos,20,3.047633676260694e-07
AC,1995,Transportes,20,3.047633676260694e-07
PB,1978,Consumo de Serviços,20,3.047633676260694e-07
SE,2001,Produtor Manufatureiro,20,3.047633676260694e-07
SC,1973,Serviços de Tecnologia,20,3.047633676260694e-07
RR,2012,Produtor Manufatureiro,20,3.047633676260694e-07
MT,1987,Comunicações,20,3.047633676260694e-07
RR,1972,Serviços Comerciais,20,3.047633676260694e-07
SE,1979,Transportes,20,3.047633676260694e-07
DF,1974,Serviços de Saúde,20,3.047633676260694e-07
CE,1996,Comunicações,20,3.047633676260694e-07
AL,1989,Produtor Manufatureiro,20,3.047633676260694e-07
ES,1974,Serviços Industriais,20,3.047633676260694e-07
ES,1976,Minerais Energéticos,20,3.047633676260694e-07
DF,1981,Produtor Manufatureiro,20,3.047633676260694e-07
MT,1991,Tecnologia Eletrônica,20,3.047633676260694e-07
CE,1985,Serviços de Tecnologia,20,3.047633676260694e-07
RO,1980,Consumo Duráveis,20,3.047633676260694e-07
RO,1980,Serviços de Saúde,20,3.047633676260694e-07
AM,1984,Produtor Manufatureiro,20,3.047633676260694e-07
RN,1979,Transportes,20,3.047633676260694e-07
PI,2005,Comunicações,20,3.047633676260694e-07
RN,1984,Serviços de Tecnologia,20,3.047633676260694e-07
PE,1971,Transportes,20,3.047633676260694e-07
PE,1971,Serviços Industriais,20,3.047633676260694e-07
TO,2000,Minerais Energéticos,20,3.047633676260694e-07
AL,1982,Produtor Manufatureiro,20,3.047633676260694e-07
EX,2011,Miscelânea,20,3.047633676260694e-07
AP,2007,Produtor Manufatureiro,20,3.047633676260694e-07
RO,2011,Tecnologia Eletrônica,20,3.047633676260694e-07
AC,2023,Tecnologia Eletrônica,20,3.047633676260694e-07
AL,2023,Minerais Energéticos,20,3.047633676260694e-07
MS,2022,Minerais Energéticos,20,3.047633676260694e-07
RO,2015,Tecnologia Eletrônica,20,3.047633676260694e-07
AL,2004,Produtor Manufatureiro,20,3.047633676260694e-07
AL,1998,Comunicações,20,3.047633676260694e-07
AL,1978,Financeiro,20,3.047633676260694e-07
RO,2004,Comunicações,20,3.047633676260694e-07
RR,2024,Tecnologia Eletrônica,20,3.047633676260694e-07
GO,1971,Serviços Industriais,20,3.047633676260694e-07
EX,2002,Minerais Energéticos,20,3.047633676260694e-07
MT,1973,Industrias de Processamento,20,3.047633676260694e-07
DF,1996,Comunicações,20,3.047633676260694e-07
TO,2007,Comunicações,20,3.047633676260694e-07
RO,2002,Consumo Duráveis,20,3.047633676260694e-07
TO,1991,Comunicações,20,3.047633676260694e-07
PI,1979,Serviços Públicos,20,3.047633676260694e-07
PE,1991,Minerais Energéticos,20,3.047633676260694e-07
PB,2009,Minerais Energéticos,20,3.047633676260694e-07
AL,1986,Serviços de Distribuição,20,3.047633676260694e-07
AP,2018,Serviços de Tecnologia,20,3.047633676260694e-07
TO,1998,Consumo Duráveis,20,3.047633676260694e-07
MS,1975,Transportes,20,3.047633676260694e-07
MA,1995,Comunicações,20,3.047633676260694e-07
PE,2002,Minerais Energéticos,20,3.047633676260694e-07
PI,1974,Miscelânea,20,3.047633676260694e-07
MA,1987,Financeiro,20,3.047633676260694e-07
BA,1975,Consumo Duráveis,20,3.047633676260694e-07
RR,2001,Produtor Manufatureiro,20,3.047633676260694e-07
DF,1984,Serviços de Tecnologia,20,3.047633676260694e-07
RR,2008,Serviços Públicos,20,3.047633676260694e-07
PB,1986,Comunicações,20,3.047633676260694e-07
MG,1984,Comunicações,20,3.047633676260694e-07
PI,1980,Consumo Duráveis,20,3.047633676260694e-07
PI,1999,Serviços de Tecnologia,20,3.047633676260694e-07
PB,2002,Comunicações,20,3.047633676260694e-07
TO,2002,Consumo Duráveis,20,3.047633676260694e-07
PB,2007,Tecnologia Eletrônica,20,3.047633676260694e-07
RN,1990,Tecnologia Eletrônica,20,3.047633676260694e-07
PI,1986,Serviços Públicos,20,3.047633676260694e-07
CE,1981,Minerais Energéticos,20,3.047633676260694e-07
MT,1978,Financeiro,20,3.047633676260694e-07
RS,1988,Tecnologia Eletrônica,20,3.047633676260694e-07
PE,2000,Tecnologia Eletrônica,20,3.047633676260694e-07
MT,1975,Transportes,20,3.047633676260694e-07
PA,1978,Produtor Manufatureiro,20,3.047633676260694e-07
MA,1999,Comunicações,20,3.047633676260694e-07
MA,1977,Consumo de Serviços,20,3.047633676260694e-07
CE,1971,Serviços de Saúde,20,3.047633676260694e-07
ES,2001,Tecnologia Eletrônica,20,3.047633676260694e-07
MT,2003,Tecnologia Eletrônica,20,3.047633676260694e-07
PA,1978,Serviços de Saúde,20,3.047633676260694e-07
AP,1993,Transportes,20,3.047633676260694e-07
TO,2020,Minerais Energéticos,20,3.047633676260694e-07
PI,2009,Minerais Energéticos,20,3.047633676260694e-07
RO,2016,Tecnologia Eletrônica,20,3.047633676260694e-07
AP,2002,Consumo Duráveis,20,3.047633676260694e-07
PB,1980,Minerais Energéticos,20,3.047633676260694e-07
MG,1973,Serviços de Tecnologia,20,3.047633676260694e-07
AP,1988,Serviços Públicos,20,3.047633676260694e-07
RN,2004,Comunicações,20,3.047633676260694e-07
RO,1988,Comunicações,20,3.047633676260694e-07
PI,1983,Serviços de Tecnologia,20,3.047633676260694e-07
SE,2011,Tecnologia Eletrônica,20,3.047633676260694e-07
CE,1973,Serviços Industriais,20,3.047633676260694e-07
RS,1971,Serviços de Tecnologia,20,3.047633676260694e-07
RR,1997,Transportes,20,3.047633676260694e-07
RR,1981,Serviços Industriais,20,3.047633676260694e-07
RR,1975,Comércio de Varejo,20,3.047633676260694e-07
AC,2016,Produtor Manufatureiro,20,3.047633676260694e-07
MS,1973,Consumo de Serviços,20,3.047633676260694e-07
DF,1973,Serviços de Saúde,20,3.047633676260694e-07
DF,1972,Financeiro,20,3.047633676260694e-07
PA,1973,Consumo de Serviços,20,3.047633676260694e-07
AP,2001,Produtor Manufatureiro,20,3.047633676260694e-07
AM,1977,Financeiro,20,3.047633676260694e-07
RO,1990,Financeiro,20,3.047633676260694e-07
AC,1983,Serviços de Tecnologia,20,3.047633676260694e-07
EX,2002,Produtor Manufatureiro,20,3.047633676260694e-07
SE,2000,Comunicações,20,3.047633676260694e-07
CE,1983,Serviços de Tecnologia,20,3.047633676260694e-07
BA,1990,Comunicações,20,3.047633676260694e-07
AP,1988,Serviços de Saúde,20,3.047633676260694e-07
MS,1980,Serviços de Distribuição,20,3.047633676260694e-07
RN,1978,Minerais Energéticos,20,3.047633676260694e-07
MS,1996,Comunicações,20,3.047633676260694e-07
AM,1997,Comunicações,20,3.047633676260694e-07
PB,1976,Serviços Industriais,20,3.047633676260694e-07
AP,2016,Comunicações,20,3.047633676260694e-07
PA,1983,Serviços de Distribuição,20,3.047633676260694e-07
AM,1970,Industrias de Processamento,20,3.047633676260694e-07
MA,2005,Tecnologia Eletrônica,20,3.047633676260694e-07
AP,2008,Minerais Energéticos,20,3.047633676260694e-07
SE,2008,Comunicações,20,3.047633676260694e-07
MT,2002,Tecnologia Eletrônica,20,3.047633676260694e-07
RO,2020,Minerais Energéticos,20,3.047633676260694e-07
AP,2013,Produtor Manufatureiro,20,3.047633676260694e-07
TO,2019,Minerais Energéticos,20,3.047633676260694e-07
SE,2013,Minerais Energéticos,20,3.047633676260694e-07
AL,2022,Minerais Energéticos,20,3.047633676260694e-07
RN,1980,Serviços de Saúde,20,3.047633676260694e-07
SE,2001,Comunicações,19,2.895251992447659e-07
AP,2012,Serviços de Tecnologia,19,2.895251992447659e-07
TO,1989,Financeiro,19,2.895251992447659e-07
RS,1981,Comunicações,19,2.895251992447659e-07
ES,1973,Financeiro,19,2.895251992447659e-07
ES,1975,Minerais Energéticos,19,2.895251992447659e-07
SE,1978,Transportes,19,2.895251992447659e-07
AP,1985,Consumo de Serviços,19,2.895251992447659e-07
AP,1983,Serviços Industriais,19,2.895251992447659e-07
AP,1983,Industrias de Processamento,19,2.895251992447659e-07
PB,1980,Serviços Públicos,19,2.895251992447659e-07
TO,1990,Minerais Energéticos,19,2.895251992447659e-07
AC,1980,Transportes,19,2.895251992447659e-07
SE,1987,Serviços Públicos,19,2.895251992447659e-07
AL,1985,Financeiro,19,2.895251992447659e-07
AL,1992,Produtor Manufatureiro,19,2.895251992447659e-07
AM,1974,Financeiro,19,2.895251992447659e-07
BA,1970,Financeiro,19,2.895251992447659e-07
BA,1973,Tecnologia Eletrônica,19,2.895251992447659e-07
CE,1978,Serviços de Distribuição,19,2.895251992447659e-07
CE,1987,Minerais Energéticos,19,2.895251992447659e-07
TO,2003,Serviços de Tecnologia,19,2.895251992447659e-07
AC,1975,Miscelânea,19,2.895251992447659e-07
AC,1993,Transportes,19,2.895251992447659e-07
AC,1977,Industrias de Processamento,19,2.895251992447659e-07
RO,1979,Transportes,19,2.895251992447659e-07
RN,2004,Tecnologia Eletrônica,19,2.895251992447659e-07
MG,1981,Comunicações,19,2.895251992447659e-07
PE,1972,Transportes,19,2.895251992447659e-07
SE,1975,Industrias de Processamento,19,2.895251992447659e-07
RR,1984,Serviços Industriais,19,2.895251992447659e-07
MT,1976,Serviços Públicos,19,2.895251992447659e-07
CE,1983,Serviços Públicos,19,2.895251992447659e-07
PB,1981,Financeiro,19,2.895251992447659e-07
PB,1981,Consumo Duráveis,19,2.895251992447659e-07
DF,1995,Comunicações,19,2.895251992447659e-07
DF,2003,Comunicações,19,2.895251992447659e-07
RR,2004,Transportes,19,2.895251992447659e-07
BA,1976,Consumo Duráveis,19,2.895251992447659e-07
MA,2000,Minerais Energéticos,19,2.895251992447659e-07
MA,1973,Miscelânea,19,2.895251992447659e-07
ES,1977,Financeiro,19,2.895251992447659e-07
GO,1975,Tecnologia Eletrônica,19,2.895251992447659e-07
MS,1973,Produtor Manufatureiro,19,2.895251992447659e-07
GO,1999,Tecnologia Eletrônica,19,2.895251992447659e-07
SE,1972,Industrias de Processamento,19,2.895251992447659e-07
DF,1989,Minerais Energéticos,19,2.895251992447659e-07
ES,1978,Serviços de Saúde,19,2.895251992447659e-07
MT,2004,Tecnologia Eletrônica,19,2.895251992447659e-07
DF,1979,Produtor Manufatureiro,19,2.895251992447659e-07
ES,1977,Minerais Energéticos,19,2.895251992447659e-07
AM,1981,Serviços de Saúde,19,2.895251992447659e-07
PR,1972,Serviços Públicos,19,2.895251992447659e-07
MS,1982,Minerais Energéticos,19,2.895251992447659e-07
RO,1984,Financeiro,19,2.895251992447659e-07
SE,2006,Minerais Energéticos,19,2.895251992447659e-07
AM,1984,Minerais Energéticos,19,2.895251992447659e-07
RO,2007,Minerais Energéticos,19,2.895251992447659e-07
PI,2007,Comunicações,19,2.895251992447659e-07
PA,1974,Serviços Industriais,19,2.895251992447659e-07
PI,2002,Comunicações,19,2.895251992447659e-07
AC,1998,Serviços Públicos,19,2.895251992447659e-07
MT,1976,Produtor Manufatureiro,19,2.895251992447659e-07
MS,2008,Minerais Energéticos,19,2.895251992447659e-07
AL,1981,Serviços Industriais,19,2.895251992447659e-07
DF,1994,Comunicações,19,2.895251992447659e-07
DF,2002,Produtor Manufatureiro,19,2.895251992447659e-07
PA,1986,Tecnologia Eletrônica,19,2.895251992447659e-07
PB,1973,Serviços Industriais,19,2.895251992447659e-07
PE,1972,Serviços de Saúde,19,2.895251992447659e-07
PE,1987,Minerais Energéticos,19,2.895251992447659e-07
TO,1999,Minerais Energéticos,19,2.895251992447659e-07
MA,1976,Serviços Industriais,19,2.895251992447659e-07
TO,2008,Serviços de Distribuição,19,2.895251992447659e-07
TO,2009,Comunicações,19,2.895251992447659e-07
GO,1971,Serviços de Saúde,19,2.895251992447659e-07
PB,2016,Minerais Energéticos,19,2.895251992447659e-07
MS,2002,Minerais Energéticos,19,2.895251992447659e-07
RO,1994,Financeiro,19,2.895251992447659e-07
PE,2003,Minerais Energéticos,19,2.895251992447659e-07
PE,1998,Minerais Energéticos,19,2.895251992447659e-07
PI,1973,Industrias de Processamento,19,2.895251992447659e-07
PI,1976,Financeiro,19,2.895251992447659e-07
RJ,1977,Comunicações,19,2.895251992447659e-07
RO,2025,Minerais Energéticos,19,2.895251992447659e-07
SE,2016,Minerais Energéticos,19,2.895251992447659e-07
TO,2025,Tecnologia Eletrônica,19,2.895251992447659e-07
AM,1983,Produtor Manufatureiro,19,2.895251992447659e-07
AL,2002,Produtor Manufatureiro,19,2.895251992447659e-07
AM,1984,Serviços de Distribuição,19,2.895251992447659e-07
AM,2002,Comunicações,19,2.895251992447659e-07
MS,2024,Minerais Energéticos,19,2.895251992447659e-07
RR,2009,Produtor Manufatureiro,19,2.895251992447659e-07
RN,1992,Financeiro,19,2.895251992447659e-07
PI,2022,Minerais Energéticos,19,2.895251992447659e-07
RO,2008,Tecnologia Eletrônica,19,2.895251992447659e-07
SE,2023,Minerais Energéticos,19,2.895251992447659e-07
AL,2024,Minerais Energéticos,19,2.895251992447659e-07
PI,1986,Serviços de Distribuição,19,2.895251992447659e-07
RN,1973,Serviços Públicos,19,2.895251992447659e-07
RN,1984,Serviços Públicos,19,2.895251992447659e-07
PB,2021,Minerais Energéticos,19,2.895251992447659e-07
AC,2021,Comunicações,19,2.895251992447659e-07
AP,2021,Comunicações,19,2.895251992447659e-07
SE,2021,Minerais Energéticos,19,2.895251992447659e-07
TO,1980,Financeiro,19,2.895251992447659e-07
EX,2013,Miscelânea,19,2.895251992447659e-07
RR,2020,Comunicações,19,2.895251992447659e-07
AP,2002,Serviços de Tecnologia,19,2.895251992447659e-07
AP,2018,Financeiro,19,2.895251992447659e-07
EX,2014,Minerais Energéticos,19,2.895251992447659e-07
MG,1980,Comunicações,19,2.895251992447659e-07
RO,2018,Minerais Energéticos,19,2.895251992447659e-07
TO,2013,Minerais Energéticos,19,2.895251992447659e-07
MA,2021,Minerais Energéticos,19,2.895251992447659e-07
AM,2008,Tecnologia Eletrônica,19,2.895251992447659e-07
AC,2010,Serviços de Distribuição,19,2.895251992447659e-07
RO,1993,Comunicações,19,2.895251992447659e-07
CE,1986,Comunicações,19,2.895251992447659e-07
PB,1973,Financeiro,19,2.895251992447659e-07
MS,2003,Tecnologia Eletrônica,19,2.895251992447659e-07
DF,2004,Comunicações,19,2.895251992447659e-07
DF,1984,Minerais Energéticos,19,2.895251992447659e-07
MS,2006,Tecnologia Eletrônica,19,2.895251992447659e-07
SE,2004,Comunicações,19,2.895251992447659e-07
AM,1980,Consumo Duráveis,19,2.895251992447659e-07
TO,2004,Minerais Energéticos,19,2.895251992447659e-07
PI,2001,Comunicações,19,2.895251992447659e-07
PE,1992,Minerais Energéticos,19,2.895251992447659e-07
PE,1987,Comunicações,19,2.895251992447659e-07
PI,1984,Serviços de Tecnologia,19,2.895251992447659e-07
SE,2005,Comunicações,19,2.895251992447659e-07
AL,1978,Serviços Públicos,19,2.895251992447659e-07
AM,1977,Serviços Industriais,19,2.895251992447659e-07
PR,1970,Financeiro,19,2.895251992447659e-07
MT,1972,Miscelânea,19,2.895251992447659e-07
PE,1989,Comunicações,19,2.895251992447659e-07
PR,1988,Tecnologia Eletrônica,19,2.895251992447659e-07
RN,1992,Serviços de Tecnologia,19,2.895251992447659e-07
DF,1993,Tecnologia Eletrônica,19,2.895251992447659e-07
AM,2004,Serviços de Distribuição,19,2.895251992447659e-07
RR,2010,Serviços Públicos,19,2.895251992447659e-07
PB,1975,Serviços de Saúde,19,2.895251992447659e-07
CE,1991,Tecnologia Eletrônica,19,2.895251992447659e-07
PB,1992,Serviços de Tecnologia,19,2.895251992447659e-07
RN,2001,Comunicações,19,2.895251992447659e-07
BA,1988,Tecnologia Eletrônica,19,2.895251992447659e-07
AC,1986,Serviços de Saúde,19,2.895251992447659e-07
AP,1994,Serviços de Saúde,19,2.895251992447659e-07
AM,1996,Serviços de Distribuição,19,2.895251992447659e-07
CE,1971,Financeiro,19,2.895251992447659e-07
DF,2004,Produtor Manufatureiro,19,2.895251992447659e-07
PR,1976,Comunicações,19,2.895251992447659e-07
AL,1985,Produtor Manufatureiro,19,2.895251992447659e-07
BA,1972,Minerais Energéticos,19,2.895251992447659e-07
DF,1985,Serviços Públicos,19,2.895251992447659e-07
EX,2005,Serviços Públicos,19,2.895251992447659e-07
MA,1993,Comunicações,19,2.895251992447659e-07
AL,1982,Serviços de Saúde,18,2.7428703086346245e-07
PA,1974,Financeiro,18,2.7428703086346245e-07
EX,2008,Miscelânea,18,2.7428703086346245e-07
MT,1973,Produtor Manufatureiro,18,2.7428703086346245e-07
AP,1999,Consumo Duráveis,18,2.7428703086346245e-07
RR,2017,Financeiro,18,2.7428703086346245e-07
RR,2018,Produtor Manufatureiro,18,2.7428703086346245e-07
SE,1978,Serviços Públicos,18,2.7428703086346245e-07
MT,1976,Consumo de Serviços,18,2.7428703086346245e-07
AL,1983,Serviços de Saúde,18,2.7428703086346245e-07
AP,1980,Miscelânea,18,2.7428703086346245e-07
AC,1985,Consumo de Serviços,18,2.7428703086346245e-07
RR,2025,Serviços de Tecnologia,18,2.7428703086346245e-07
BA,1975,Serviços de Distribuição,18,2.7428703086346245e-07
AM,2007,Tecnologia Eletrônica,18,2.7428703086346245e-07
RR,2000,Serviços Públicos,18,2.7428703086346245e-07
RR,1995,Consumo Duráveis,18,2.7428703086346245e-07
MA,1972,Industrias de Processamento,18,2.7428703086346245e-07
AC,2010,Financeiro,18,2.7428703086346245e-07
MA,1980,Serviços de Distribuição,18,2.7428703086346245e-07
RO,1993,Serviços de Tecnologia,18,2.7428703086346245e-07
PI,1974,Tecnologia Eletrônica,18,2.7428703086346245e-07
AM,2006,Comunicações,18,2.7428703086346245e-07
SE,1983,Serviços de Saúde,18,2.7428703086346245e-07
